id_venta,fecha,ciudad,region,canal,categoria,producto,segmento_cliente,metodo_pago,precio_unitario,cantidad,descuento,ingreso,costo,utilidad,satisfaccion,dias_envio,devuelto
V102435,2025-11-24,Lima,Costa,Web,Hogar,Set de Ollas,VIP,Efectivo,184.04,2,0.2,294.46,246.61,47.85,5.0,4,False
V110083,2025-11-25,Lima,Costa,Tienda fisica,Electrodomesticos,Lavadora 12kg,Recurrente,Efectivo,859.47,1,0.096,776.96,670.39,106.57,4.5,0,False
V107377,2025-11-25,Chiclayo,Norte,Web,Belleza,Kit Skincare,Recurrente,Tarjeta debito,116.06,1,0.153,98.3,58.03,40.27,3.5,4,False
V102534,2025-11-25,Piura,Norte,App movil,Belleza,Secadora de Cabello,Nuevo,Billetera digital,38.61,4,0.045,147.49,77.22,70.27,5.0,1,False
V109682,2025-11-25,Trujillo,Norte,Tienda fisica,Moda,Jean Slim,Recurrente,Tarjeta credito,130.4,5,0.05,619.4,358.6,260.8,4.0,0,False
V106331,2025-11-25,Lima,Costa,Web,Deportes,Colchoneta Yoga,Recurrente,Efectivo,78.82,3,0.174,195.32,165.52,29.8,4.5,8,False
V107110,2025-11-25,Cusco,Sur,Tienda fisica,Tecnologia,Audifonos ANC,Recurrente,Tarjeta credito,12.0,5,0.064,56.16,49.2,6.96,5.0,0,False
V110820,2025-11-25,Lima,Costa,Tienda fisica,Electrodomesticos,Refrigeradora 400L,Recurrente,Tarjeta debito,953.74,1,0.077,880.3,743.92,136.38,3.5,0,False
V108241,2025-11-25,Lima,Costa,Web,Tecnologia,"Monitor 27""",Recurrente,Tarjeta credito,477.16,1,0.151,405.11,391.27,13.84,5.0,1,False
V105280,2025-11-25,Lima,Costa,Marketplace,Tecnologia,Audifonos ANC,Nuevo,Efectivo,282.32,5,0.135,1221.03,1157.51,63.52,4.5,5,False
V102948,2025-11-25,Lima,Costa,Web,Deportes,Colchoneta Yoga,Recurrente,Tarjeta debito,145.63,2,0.143,249.61,203.88,45.73,4.5,4,False
V111272,2025-11-26,Arequipa,Sur,Web,Deportes,Colchoneta Yoga,VIP,Billetera digital,255.81,5,0.136,1105.1,895.33,209.77,4.0,3,False
V107898,2025-11-26,Cusco,Sur,Tienda fisica,Tecnologia,Tablet Air,Recurrente,Tarjeta credito,227.97,1,0.131,198.11,186.94,11.17,3.5,0,False
V103510,2025-11-26,Iquitos,Oriente,Marketplace,Tecnologia,"Monitor 27""",Nuevo,Efectivo,250.0,3,0.175,618.75,615.0,3.75,3.5,3,False
V103951,2025-11-26,Lima,Costa,Marketplace,Tecnologia,Laptop Pro 14,Nuevo,Tarjeta credito,187.65,5,0.094,850.05,769.36,80.69,4.5,8,False
V109125,2025-11-26,Arequipa,Sur,Tienda fisica,Deportes,Balon Pro,VIP,Billetera digital,177.35,5,0.184,723.59,620.72,102.87,3.5,0,False
V107977,2025-11-26,Tacna,Sur,Marketplace,Electrodomesticos,Refrigeradora 400L,Nuevo,Tarjeta credito,433.82,1,0.12,381.76,338.38,43.38,3.5,6,False
V102490,2025-11-26,Lima,Costa,Tienda fisica,Hogar,Set de Ollas,VIP,Billetera digital,143.53,1,0.205,114.11,96.17,17.94,5.0,0,False
V108782,2025-11-26,Cusco,Sur,Tienda fisica,Belleza,Perfume 100ml,Recurrente,Tarjeta credito,66.63,2,0.133,115.54,66.63,48.91,5.0,0,False
V108935,2025-11-26,Tacna,Sur,Tienda fisica,Hogar,Organizador Modular,Recurrente,Tarjeta debito,213.97,3,0.155,542.41,430.08,112.33,4.5,0,False
V101384,2025-11-26,Chiclayo,Norte,Web,Hogar,Organizador Modular,Recurrente,Tarjeta debito,124.65,2,0.096,225.37,167.03,58.34,4.5,7,False
V100526,2025-11-26,Lima,Costa,Marketplace,Hogar,Juego de Sabanas,Recurrente,Efectivo,126.83,5,0.142,544.1,424.88,119.22,3.5,7,False
V100341,2025-11-26,Lima,Costa,Web,Belleza,Perfume 100ml,Recurrente,Tarjeta credito,54.48,3,0.124,143.17,81.72,61.45,4.0,1,False
V100136,2025-11-26,Lima,Costa,Web,Moda,Polo Basico,VIP,Billetera digital,89.8,4,0.168,298.85,197.56,101.29,4.5,5,False
V109985,2025-11-26,Lima,Costa,Tienda fisica,Tecnologia,Laptop Pro 14,Nuevo,Tarjeta debito,295.7,1,0.103,265.24,242.47,22.77,5.0,0,False
V103844,2025-11-26,Arequipa,Sur,Tienda fisica,Belleza,Serum Facial,Nuevo,Efectivo,99.35,2,0.164,166.11,99.35,66.76,5.0,0,False
V106657,2025-11-26,Lima,Costa,Tienda fisica,Tecnologia,Tablet Air,Recurrente,Tarjeta credito,552.9,1,0.155,467.2,453.38,13.82,4.5,0,False
V111302,2025-11-26,Lima,Costa,Web,Electrodomesticos,Refrigeradora 400L,Recurrente,Tarjeta credito,677.67,1,0.06,637.01,528.58,108.43,4.5,4,False
V101743,2025-11-26,Arequipa,Sur,Web,Hogar,Organizador Modular,Nuevo,Tarjeta debito,91.62,1,0.079,84.38,61.39,22.99,4.5,1,False
V100687,2025-11-26,Lima,Costa,Web,Electrodomesticos,Refrigeradora 400L,Recurrente,Tarjeta credito,687.86,1,0.122,603.94,536.53,67.41,5.0,6,False
V104260,2025-11-26,Lima,Costa,App movil,Tecnologia,Smartphone X,Nuevo,Tarjeta credito,317.04,1,0.151,269.17,259.97,9.2,5.0,3,False
V108513,2025-11-27,Tacna,Sur,Tienda fisica,Electrodomesticos,Microondas 30L,VIP,Billetera digital,254.65,2,0.19,412.53,397.25,15.28,4.0,0,False
V102621,2025-11-27,Tacna,Sur,Web,Moda,Zapatillas Urbanas,Recurrente,Tarjeta credito,116.82,5,0.138,503.49,321.26,182.23,5.0,6,False
V111756,2025-11-27,Huancayo,Centro,App movil,Moda,Zapatillas Urbanas,Nuevo,Tarjeta debito,34.77,3,0.134,90.33,57.37,32.96,4.0,3,False
V110618,2025-11-27,Lima,Costa,Web,Tecnologia,Smartphone X,Recurrente,Efectivo,193.0,1,0.137,166.56,158.26,8.3,3.5,3,False
V107406,2025-11-27,Arequipa,Sur,App movil,Deportes,Bicicleta MTB,Recurrente,Tarjeta credito,346.83,1,0.127,302.78,242.78,60.0,4.5,7,False
V100723,2025-11-27,Arequipa,Sur,App movil,Belleza,Perfume 100ml,Recurrente,Billetera digital,102.38,1,0.125,89.58,51.19,38.39,5.0,4,False
V109121,2025-11-27,Trujillo,Norte,App movil,Electrodomesticos,Refrigeradora 400L,Recurrente,Efectivo,506.61,1,0.103,454.43,395.16,59.27,3.5,2,False
V111373,2025-11-27,Trujillo,Norte,Tienda fisica,Moda,Vestido Casual,VIP,Tarjeta debito,42.21,3,0.187,102.95,69.65,33.3,5.0,0,False
V111451,2025-11-27,Cusco,Sur,App movil,Tecnologia,Smartphone X,Recurrente,Billetera digital,250.63,3,0.046,717.3,616.55,100.75,4.0,3,False
V103102,2025-11-27,Cusco,Sur,Web,Hogar,Set de Ollas,Nuevo,Tarjeta credito,92.4,5,0.181,378.38,309.54,68.84,3.5,3,False
V103270,2025-11-27,Lima,Costa,Web,Electrodomesticos,Microondas 30L,Recurrente,Billetera digital,1058.41,1,0.112,939.87,825.56,114.31,4.5,7,False
V106579,2025-11-27,Arequipa,Sur,Tienda fisica,Electrodomesticos,Microondas 30L,Nuevo,Tarjeta debito,375.48,3,0.142,966.49,878.62,87.87,4.0,0,False
V103786,2025-11-27,Trujillo,Norte,Tienda fisica,Belleza,Kit Skincare,VIP,Tarjeta credito,44.23,3,0.198,106.42,66.34,40.08,4.0,0,False
V100904,2025-11-27,Lima,Costa,Tienda fisica,Tecnologia,"Monitor 27""",Recurrente,Tarjeta credito,453.43,1,0.172,375.44,371.81,3.63,4.5,0,False
V105883,2025-11-27,Lima,Costa,App movil,Tecnologia,Laptop Pro 14,Recurrente,Efectivo,307.16,2,0.121,539.99,503.74,36.25,4.5,8,False
V110945,2025-11-27,Piura,Norte,Web,Moda,Vestido Casual,Recurrente,Billetera digital,61.42,5,0.063,287.75,168.91,118.84,4.0,5,False
V105417,2025-11-27,Cusco,Sur,Web,Deportes,Balon Pro,Recurrente,Tarjeta credito,189.33,5,0.238,721.35,662.66,58.69,5.0,8,False
V110067,2025-11-27,Trujillo,Norte,Web,Deportes,Balon Pro,VIP,Tarjeta credito,124.61,4,0.153,422.18,348.91,73.27,3.5,3,False
V108933,2025-11-28,Iquitos,Oriente,App movil,Belleza,Kit Skincare,Recurrente,Tarjeta debito,61.09,2,0.146,104.34,61.09,43.25,3.5,4,False
V103771,2025-11-28,Lima,Costa,Tienda fisica,Tecnologia,Smartphone X,Nuevo,Tarjeta credito,329.39,5,0.183,1345.56,1350.5,-4.94,4.0,0,False
V101501,2025-11-28,Cusco,Sur,Web,Electrodomesticos,Refrigeradora 400L,Recurrente,Tarjeta credito,12.0,2,0.154,20.3,18.72,1.58,4.0,7,False
V110946,2025-11-28,Trujillo,Norte,Web,Moda,Polo Basico,Recurrente,Tarjeta credito,32.33,2,0.15,54.96,35.56,19.4,4.0,3,False
V109239,2025-11-28,Lima,Costa,Tienda fisica,Belleza,Kit Skincare,Nuevo,Tarjeta debito,64.08,4,0.113,227.36,128.16,99.2,4.5,0,False
V107535,2025-11-28,Lima,Costa,Web,Deportes,Colchoneta Yoga,Recurrente,Tarjeta debito,61.42,1,0.139,52.88,42.99,9.89,5.0,8,False
V108209,2025-11-28,Arequipa,Sur,App movil,Hogar,Set de Ollas,Recurrente,Tarjeta credito,60.02,4,0.146,205.03,160.85,44.18,3.5,6,False
V111286,2025-11-28,Lima,Costa,Tienda fisica,Tecnologia,Smartphone X,VIP,Tarjeta credito,342.92,2,0.267,502.72,562.39,-59.67,3.0,0,False
V105910,2025-11-28,Lima,Costa,Tienda fisica,Hogar,Juego de Sabanas,VIP,Billetera digital,214.98,2,0.257,319.46,288.07,31.39,3.5,0,False
V105444,2025-11-28,Lima,Costa,App movil,Deportes,Bicicleta MTB,Recurrente,Efectivo,100.17,3,0.15,255.43,210.36,45.07,4.0,7,False
V111557,2025-11-28,Iquitos,Oriente,Tienda fisica,Electrodomesticos,Lavadora 12kg,Nuevo,Efectivo,288.26,1,0.055,272.41,224.84,47.57,4.0,0,False
V101698,2025-11-28,Cusco,Sur,Web,Electrodomesticos,Aspiradora Robot,Recurrente,Tarjeta credito,561.2,1,0.076,518.55,437.74,80.81,3.5,4,False
V105212,2025-11-29,Lima,Costa,App movil,Moda,Jean Slim,Nuevo,Tarjeta credito,178.95,2,0.186,291.33,196.84,94.49,4.0,7,False
V110048,2025-11-29,Lima,Costa,Tienda fisica,Hogar,Lampara LED,VIP,Tarjeta debito,250.66,4,0.176,826.18,671.77,154.41,5.0,0,False
V104170,2025-11-29,Arequipa,Sur,Tienda fisica,Deportes,Balon Pro,Recurrente,Tarjeta debito,88.49,1,0.185,72.12,61.94,10.18,4.0,0,True
V111683,2025-11-29,Lima,Costa,Tienda fisica,Moda,Jean Slim,VIP,Tarjeta debito,125.26,4,0.336,332.69,275.57,57.12,4.0,0,False
V107044,2025-11-29,Iquitos,Oriente,Web,Electrodomesticos,Aspiradora Robot,Recurrente,Billetera digital,328.7,4,0.066,1228.02,1025.54,202.48,5.0,4,False
V100849,2025-11-29,Lima,Costa,Tienda fisica,Hogar,Juego de Sabanas,Recurrente,Efectivo,111.1,3,0.119,293.64,223.31,70.33,4.0,0,False
V107045,2025-11-29,Lima,Costa,Tienda fisica,Deportes,Colchoneta Yoga,Recurrente,Tarjeta credito,142.69,1,0.15,121.29,99.88,21.41,3.5,0,False
V109413,2025-11-29,Lima,Costa,Web,Moda,Zapatillas Urbanas,Recurrente,Tarjeta debito,124.51,4,0.138,429.31,273.92,155.39,4.5,5,False
V105540,2025-11-29,Cusco,Sur,Tienda fisica,Belleza,Serum Facial,Recurrente,Tarjeta debito,54.23,2,0.114,96.1,54.23,41.87,5.0,0,False
V110895,2025-11-29,Piura,Norte,App movil,Electrodomesticos,Microondas 30L,Recurrente,Tarjeta debito,688.57,1,0.161,577.71,537.08,40.63,5.0,6,False
V110526,2025-11-29,Huancayo,Centro,Tienda fisica,Hogar,Organizador Modular,Recurrente,Tarjeta credito,120.38,1,0.141,103.41,80.65,22.76,3.0,0,False
V103779,2025-11-29,Cusco,Sur,Web,Moda,Polo Basico,Recurrente,Tarjeta debito,85.19,4,0.16,286.24,187.42,98.82,5.0,6,False
V111329,2025-11-29,Trujillo,Norte,Tienda fisica,Deportes,Mancuernas 10kg,Nuevo,Billetera digital,310.17,4,0.108,1106.69,868.48,238.21,5.0,0,False
V109532,2025-11-29,Lima,Costa,Marketplace,Hogar,Lampara LED,Nuevo,Billetera digital,171.44,1,0.091,155.84,114.86,40.98,4.0,5,False
V101831,2025-11-29,Piura,Norte,App movil,Tecnologia,Tablet Air,Recurrente,Tarjeta credito,188.3,4,0.207,597.29,617.62,-20.33,3.5,1,False
V103726,2025-11-29,Iquitos,Oriente,Web,Electrodomesticos,Refrigeradora 400L,Nuevo,Tarjeta debito,496.56,1,0.167,413.63,387.32,26.31,3.5,7,False
V108028,2025-11-29,Lima,Costa,Web,Hogar,Organizador Modular,Nuevo,Tarjeta credito,171.43,3,0.104,460.8,344.57,116.23,4.0,5,False
V108813,2025-11-29,Lima,Costa,Tienda fisica,Electrodomesticos,Aspiradora Robot,Nuevo,Billetera digital,403.42,1,0.05,383.25,314.67,68.58,4.5,0,False
V100099,2025-11-29,Iquitos,Oriente,App movil,Hogar,Set de Ollas,Recurrente,Billetera digital,150.87,5,0.131,655.53,505.41,150.12,4.0,2,False
V106406,2025-11-29,Lima,Costa,Marketplace,Moda,Casaca Denim,Recurrente,Tarjeta credito,117.61,5,0.096,531.6,323.43,208.17,4.5,1,False
V109201,2025-11-29,Arequipa,Sur,Tienda fisica,Tecnologia,Audifonos ANC,Recurrente,Billetera digital,229.38,2,0.126,400.96,376.18,24.78,4.5,0,False
V108927,2025-11-29,Lima,Costa,Web,Moda,Zapatillas Urbanas,Recurrente,Billetera digital,69.49,2,0.096,125.64,76.44,49.2,4.0,7,False
V100604,2025-11-30,Lima,Costa,Web,Tecnologia,Audifonos ANC,Recurrente,Tarjeta credito,607.86,1,0.069,565.92,498.45,67.47,3.5,8,False
V106247,2025-11-30,Trujillo,Norte,Tienda fisica,Moda,Casaca Denim,Nuevo,Tarjeta credito,49.32,5,0.076,227.86,135.63,92.23,4.0,0,False
V103071,2025-11-30,Tacna,Sur,Tienda fisica,Deportes,Bicicleta MTB,Nuevo,Tarjeta debito,197.3,2,0.086,360.66,276.22,84.44,5.0,0,False
V107677,2025-11-30,Piura,Norte,App movil,Moda,Zapatillas Urbanas,VIP,Tarjeta debito,140.58,1,0.246,106.0,77.32,28.68,5.0,6,False
V101334,2025-11-30,Huancayo,Centro,Tienda fisica,Moda,Polo Basico,Nuevo,Tarjeta debito,122.5,1,0.103,109.88,67.38,42.5,4.5,0,False
V105992,2025-11-30,Arequipa,Sur,Web,Hogar,Set de Ollas,Recurrente,Tarjeta credito,132.99,2,0.056,251.09,178.21,72.88,4.0,8,False
V110962,2025-11-30,Huancayo,Centro,App movil,Moda,Polo Basico,Recurrente,Billetera digital,70.58,3,0.122,185.91,116.46,69.45,4.0,4,False
V111040,2025-12-01,Arequipa,Sur,Web,Electrodomesticos,Lavadora 12kg,Recurrente,Tarjeta credito,630.34,1,0.166,525.7,491.67,34.03,5.0,8,False
V111070,2025-12-01,Cusco,Sur,Tienda fisica,Hogar,Juego de Sabanas,VIP,Tarjeta credito,199.23,3,0.131,519.39,400.45,118.94,3.0,0,False
V101406,2025-12-01,Cusco,Sur,Tienda fisica,Tecnologia,Tablet Air,Recurrente,Efectivo,203.77,1,0.096,184.21,167.09,17.12,3.5,0,False
V108265,2025-12-01,Lima,Costa,App movil,Belleza,Perfume 100ml,Recurrente,Tarjeta debito,63.4,2,0.101,113.99,63.4,50.59,3.5,6,False
V106299,2025-12-01,Lima,Costa,Web,Tecnologia,"Monitor 27""",Nuevo,Efectivo,12.0,2,0.084,21.98,19.68,2.3,4.0,7,False
V103631,2025-12-01,Lima,Costa,Web,Moda,Casaca Denim,VIP,Efectivo,162.24,4,0.165,541.88,356.93,184.95,5.0,8,False
V105496,2025-12-01,Lima,Costa,Marketplace,Belleza,Kit Skincare,Recurrente,Tarjeta debito,12.0,3,0.131,31.28,18.0,13.28,3.5,2,False
V108428,2025-12-01,Lima,Costa,Tienda fisica,Hogar,Organizador Modular,Recurrente,Efectivo,178.06,2,0.13,309.82,238.6,71.22,4.5,0,False
V109839,2025-12-01,Lima,Costa,App movil,Belleza,Secadora de Cabello,Recurrente,Tarjeta credito,90.06,2,0.18,147.7,90.06,57.64,3.5,3,False
V111022,2025-12-01,Trujillo,Norte,App movil,Hogar,Juego de Sabanas,VIP,Tarjeta debito,160.77,5,0.235,614.95,538.58,76.37,3.5,2,False
V103619,2025-12-01,Arequipa,Sur,Tienda fisica,Electrodomesticos,Refrigeradora 400L,Recurrente,Tarjeta credito,798.12,1,0.107,712.72,622.53,90.19,4.0,0,False
V103093,2025-12-01,Lima,Costa,App movil,Deportes,Mancuernas 10kg,Nuevo,Billetera digital,49.05,2,0.091,89.17,68.67,20.5,3.5,5,False
V107785,2025-12-01,Arequipa,Sur,Tienda fisica,Electrodomesticos,Refrigeradora 400L,Nuevo,Efectivo,360.24,3,0.158,909.97,842.96,67.01,5.0,0,True
V110915,2025-12-01,Arequipa,Sur,App movil,Tecnologia,"Monitor 27""",Recurrente,Tarjeta debito,363.2,2,0.147,619.62,595.65,23.97,3.5,1,False
V101606,2025-12-01,Piura,Norte,Tienda fisica,Tecnologia,Laptop Pro 14,VIP,Tarjeta debito,356.04,1,0.13,309.75,291.95,17.8,5.0,0,False
V111810,2025-12-01,Lima,Costa,App movil,Tecnologia,"Monitor 27""",VIP,Tarjeta debito,288.2,3,0.098,779.87,708.97,70.9,3.0,8,False
V111732,2025-12-01,Lima,Costa,Tienda fisica,Deportes,Colchoneta Yoga,Nuevo,Efectivo,188.74,4,0.134,653.8,528.47,125.33,5.0,0,False
V108170,2025-12-01,Trujillo,Norte,Web,Hogar,Juego de Sabanas,Nuevo,Tarjeta credito,141.71,1,0.088,129.24,94.95,34.29,2.5,8,False
V107506,2025-12-01,Arequipa,Sur,Web,Hogar,Juego de Sabanas,Recurrente,Tarjeta credito,99.73,3,0.077,276.15,200.46,75.69,5.0,7,False
V103161,2025-12-01,Lima,Costa,App movil,Electrodomesticos,Microondas 30L,Recurrente,Tarjeta credito,192.09,1,0.156,162.12,149.83,12.29,3.5,2,False
V101333,2025-12-02,Arequipa,Sur,Tienda fisica,Electrodomesticos,Microondas 30L,Nuevo,Efectivo,468.64,1,0.266,343.98,365.54,-21.56,4.0,0,False
V109480,2025-12-02,Arequipa,Sur,Web,Hogar,Lampara LED,Recurrente,Efectivo,147.43,3,0.14,380.37,296.33,84.04,4.0,7,True
V103295,2025-12-02,Trujillo,Norte,Web,Tecnologia,Smartphone X,VIP,Tarjeta credito,160.63,3,0.129,419.73,395.15,24.58,5.0,5,False
V110415,2025-12-02,Cusco,Sur,Web,Hogar,Juego de Sabanas,Recurrente,Tarjeta debito,203.0,4,0.067,757.6,544.04,213.56,4.0,2,False
V102254,2025-12-02,Cusco,Sur,App movil,Belleza,Serum Facial,Recurrente,Tarjeta debito,133.52,2,0.196,214.7,133.52,81.18,3.5,6,False
V100232,2025-12-02,Trujillo,Norte,App movil,Tecnologia,Smartphone X,VIP,Tarjeta credito,379.64,4,0.144,1299.89,1245.22,54.67,5.0,1,False
V108010,2025-12-02,Trujillo,Norte,Web,Moda,Polo Basico,Recurrente,Tarjeta credito,103.1,4,0.097,372.4,226.82,145.58,3.5,2,True
V109666,2025-12-02,Lima,Costa,App movil,Moda,Zapatillas Urbanas,Recurrente,Tarjeta debito,40.1,1,0.192,32.4,22.06,10.34,4.0,4,True
V106981,2025-12-02,Piura,Norte,App movil,Moda,Zapatillas Urbanas,Nuevo,Tarjeta credito,93.0,4,0.182,304.3,204.6,99.7,5.0,5,False
V109814,2025-12-03,Tacna,Sur,Tienda fisica,Moda,Casaca Denim,Recurrente,Efectivo,73.79,4,0.224,229.04,162.34,66.7,3.5,0,False
V104060,2025-12-03,Arequipa,Sur,Web,Moda,Vestido Casual,VIP,Tarjeta credito,74.43,1,0.188,60.44,40.94,19.5,4.5,7,False
V104784,2025-12-03,Lima,Costa,Tienda fisica,Moda,Polo Basico,Recurrente,Tarjeta credito,103.45,2,0.135,178.97,113.8,65.17,3.5,0,False
V107830,2025-12-03,Chiclayo,Norte,App movil,Hogar,Lampara LED,Recurrente,Tarjeta credito,84.42,3,0.127,221.1,169.68,51.42,5.0,7,True
V106587,2025-12-03,Lima,Costa,App movil,Tecnologia,Audifonos ANC,Recurrente,Efectivo,327.32,4,0.042,1254.29,1073.61,180.68,3.5,3,False
V110261,2025-12-03,Tacna,Sur,Tienda fisica,Belleza,Perfume 100ml,VIP,Efectivo,12.0,2,0.16,20.16,12.0,8.16,3.5,0,False
V106105,2025-12-03,Lima,Costa,Tienda fisica,Hogar,Set de Ollas,Recurrente,Tarjeta credito,209.09,5,0.126,913.72,700.45,213.27,3.0,0,False
V106951,2025-12-03,Huancayo,Centro,Web,Moda,Vestido Casual,Recurrente,Efectivo,14.07,5,0.072,65.28,38.69,26.59,4.5,2,False
V105890,2025-12-03,Piura,Norte,Tienda fisica,Tecnologia,Tablet Air,Recurrente,Tarjeta credito,595.5,1,0.04,571.68,488.31,83.37,4.5,0,False
V109671,2025-12-03,Huancayo,Centro,Web,Moda,Jean Slim,Nuevo,Tarjeta debito,38.85,3,0.028,113.29,64.1,49.19,4.0,8,False
V108423,2025-12-03,Trujillo,Norte,Marketplace,Electrodomesticos,Aspiradora Robot,Recurrente,Tarjeta credito,215.06,1,0.07,200.01,167.75,32.26,3.0,4,False
V103469,2025-12-03,Chiclayo,Norte,Tienda fisica,Tecnologia,Audifonos ANC,Recurrente,Billetera digital,236.93,3,0.152,602.75,582.85,19.9,5.0,0,False
V111349,2025-12-03,Lima,Costa,Web,Electrodomesticos,Microondas 30L,VIP,Tarjeta credito,398.97,4,0.159,1342.14,1244.79,97.35,3.0,3,False
V108522,2025-12-04,Huancayo,Centro,App movil,Moda,Jean Slim,Nuevo,Billetera digital,43.61,2,0.09,79.37,47.97,31.4,5.0,5,False
V108771,2025-12-04,Lima,Costa,Tienda fisica,Electrodomesticos,Microondas 30L,Recurrente,Tarjeta debito,292.0,1,0.067,272.44,227.76,44.68,4.5,0,True
V107326,2025-12-04,Piura,Norte,App movil,Belleza,Secadora de Cabello,Recurrente,Tarjeta debito,87.39,3,0.118,231.23,131.08,100.15,4.5,2,False
V102181,2025-12-04,Lima,Costa,Marketplace,Deportes,Balon Pro,Nuevo,Efectivo,221.44,4,0.071,822.87,620.03,202.84,4.0,2,False
V100031,2025-12-04,Lima,Costa,Tienda fisica,Hogar,Juego de Sabanas,Recurrente,Tarjeta debito,142.03,1,0.149,120.87,95.16,25.71,3.0,0,False
V105749,2025-12-04,Iquitos,Oriente,Marketplace,Moda,Zapatillas Urbanas,Nuevo,Tarjeta debito,64.21,5,0.149,273.21,176.58,96.63,4.0,8,False
V102906,2025-12-04,Cusco,Sur,Tienda fisica,Hogar,Juego de Sabanas,Recurrente,Billetera digital,155.39,2,0.069,289.34,208.22,81.12,4.5,0,False
V107015,2025-12-04,Lima,Costa,Tienda fisica,Moda,Polo Basico,Nuevo,Tarjeta credito,134.78,2,0.115,238.56,148.26,90.3,3.5,0,False
V101402,2025-12-05,Lima,Costa,Tienda fisica,Moda,Zapatillas Urbanas,VIP,Tarjeta debito,47.46,4,0.14,163.26,104.41,58.85,4.0,0,False
V104463,2025-12-05,Chiclayo,Norte,Web,Tecnologia,Audifonos ANC,Recurrente,Tarjeta credito,490.15,1,0.059,461.23,401.92,59.31,4.0,3,False
V105748,2025-12-05,Iquitos,Oriente,App movil,Moda,Casaca Denim,Recurrente,Tarjeta debito,63.85,4,0.145,218.37,140.47,77.9,4.0,6,False
V109373,2025-12-05,Arequipa,Sur,Tienda fisica,Tecnologia,"Monitor 27""",Nuevo,Billetera digital,128.08,2,0.069,238.48,210.05,28.43,4.5,0,False
V111003,2025-12-05,Cusco,Sur,App movil,Tecnologia,Tablet Air,Recurrente,Tarjeta debito,292.16,3,0.08,806.36,718.71,87.65,4.0,7,False
V106578,2025-12-05,Lima,Costa,Web,Belleza,Perfume 100ml,Nuevo,Tarjeta credito,59.66,2,0.165,99.63,59.66,39.97,4.0,4,False
V110793,2025-12-05,Piura,Norte,Tienda fisica,Moda,Casaca Denim,Recurrente,Tarjeta debito,99.06,2,0.085,181.28,108.97,72.31,4.5,0,False
V110636,2025-12-05,Lima,Costa,Web,Electrodomesticos,Lavadora 12kg,Nuevo,Billetera digital,394.18,5,0.151,1673.29,1537.3,135.99,5.0,8,False
V101971,2025-12-05,Lima,Costa,Tienda fisica,Electrodomesticos,Aspiradora Robot,Nuevo,Tarjeta debito,621.98,1,0.149,529.3,485.14,44.16,5.0,0,False
V106980,2025-12-05,Lima,Costa,Web,Moda,Jean Slim,Nuevo,Tarjeta credito,71.1,1,0.158,59.87,39.1,20.77,4.0,8,False
V100103,2025-12-05,Arequipa,Sur,Web,Hogar,Lampara LED,Recurrente,Tarjeta credito,12.0,1,0.058,11.3,8.04,3.26,4.5,5,False
V105974,2025-12-05,Lima,Costa,Tienda fisica,Belleza,Kit Skincare,Recurrente,Tarjeta credito,56.18,4,0.102,201.8,112.36,89.44,4.0,0,False
V106520,2025-12-05,Lima,Costa,App movil,Moda,Polo Basico,VIP,Billetera digital,117.21,1,0.248,88.14,64.47,23.67,3.0,6,False
V109631,2025-12-05,Lima,Costa,App movil,Tecnologia,Tablet Air,VIP,Billetera digital,61.05,1,0.164,51.04,50.06,0.98,3.5,6,False
V106819,2025-12-05,Huancayo,Centro,Web,Deportes,Balon Pro,Recurrente,Billetera digital,225.67,5,0.129,982.79,789.84,192.95,4.5,2,False
V106287,2025-12-05,Trujillo,Norte,App movil,Deportes,Colchoneta Yoga,Recurrente,Tarjeta credito,100.0,1,0.057,94.3,70.0,24.3,5.0,5,False
V102179,2025-12-06,Chiclayo,Norte,Tienda fisica,Tecnologia,Laptop Pro 14,Nuevo,Tarjeta credito,91.72,3,0.057,259.48,225.63,33.85,4.0,0,False
V111639,2025-12-06,Lima,Costa,Tienda fisica,Deportes,Bicicleta MTB,Nuevo,Tarjeta credito,262.16,1,0.12,230.7,183.51,47.19,4.5,0,False
V102961,2025-12-06,Lima,Costa,Web,Tecnologia,Audifonos ANC,Recurrente,Tarjeta credito,263.63,1,0.034,254.67,216.18,38.49,3.5,5,False
V104479,2025-12-06,Piura,Norte,Web,Moda,Jean Slim,Recurrente,Billetera digital,140.67,3,0.114,373.9,232.11,141.79,5.0,5,False
V100022,2025-12-06,Trujillo,Norte,Web,Electrodomesticos,Microondas 30L,Recurrente,Billetera digital,609.5,1,0.079,561.35,475.41,85.94,3.5,6,False
V100612,2025-12-06,Lima,Costa,Tienda fisica,Tecnologia,Audifonos ANC,Recurrente,Tarjeta credito,150.8,3,0.133,392.23,370.97,21.26,3.5,0,False
V108953,2025-12-06,Cusco,Sur,Tienda fisica,Tecnologia,Laptop Pro 14,Recurrente,Efectivo,213.0,3,0.126,558.49,523.98,34.51,4.5,0,False
V109099,2025-12-06,Lima,Costa,Tienda fisica,Hogar,Juego de Sabanas,Recurrente,Tarjeta credito,253.23,1,0.124,221.83,169.66,52.17,3.5,0,False
V108309,2025-12-06,Piura,Norte,App movil,Tecnologia,Audifonos ANC,Nuevo,Tarjeta credito,536.65,1,0.106,479.77,440.05,39.72,4.0,5,False
